item_id,fable,correct_idx,correct_answer,prompt_level,thinking_level,model,run,response,thinking_content,extracted_answer,correct,confidence,confidence_category,response_length,reasoning_markers,uncertainty_markers,input_tokens,output_tokens,timestamp,benchmark
morables_405,"A hen came across the eggs of a snake and devoted herself to them, settling atop the eggs and brooding on them. A swallow saw what the hen was doing and said, 'O you stupid, senseless creature! They w",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,213,17,2026-02-04T04:35:41.676474,gemini_morables
morables_419,"A man caught a jackdaw and tied the bird's foot with a piece of string so that he could give the bird to his children as a present. The jackdaw, however, could not stand to live in human society, so w",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,274,17,2026-02-04T04:35:43.003731,gemini_morables
morables_639,"Once, a terrible storm blew at sea, and one sailor noticed that the rest of his companions were each praying to different saints. 'Be careful, my friends,' he said, 'what if we all drown before the me",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,214,17,2026-02-04T04:35:44.062827,gemini_morables
morables_444,"A snake and a weasel were fighting with one another inside a house. The mice who lived in the house were always being hunted down by either the snake or the weasel, so when they saw the snake and the ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,230,17,2026-02-04T04:35:45.321529,gemini_morables
morables_658,"A Goldfinch escaped from his Master's Cage, and the Master tried to get him back, but the bird refused to return. 'Well!' said the Boy, 'you'll regret it, because you'll never be as well cared for any",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,220,17,2026-02-04T04:35:53.333390,gemini_morables
morables_638,"A donkey was complaining that he lacked horns, while a monkey was complaining that she lacked a tail. The mole said to them, 'Silence your complaining, since you can see that I am deprived of eyes.'",0,A,0,low,gemini-3-flash,0,,,,,,,0,0,0,0,0,2026-02-04T04:36:35.763493,gemini_morables
morables_42,"A Fox invited a Crane to supper and provided nothing for his entertainment but some soup made of pulse, which was poured out into a broad flat stone dish. The soup fell out of the long bill of the Cra",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,262,17,2026-02-04T04:37:21.177335,gemini_morables
morables_72,"A Man had a Wife who made herself hated by all the members of his household. Wishing to find out if she had the same effect on the persons in her father's house, he made some excuse to send her home o",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,264,17,2026-02-04T04:37:22.159649,gemini_morables
morables_693,"The coachman, hearing one of the wheels of his coach creak, was surprised; but more especially when he perceived that it was the worst wheel of the whole set, and which he thought had but little prete",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,184,17,2026-02-04T04:37:28.588345,gemini_morables
morables_612,"There was a woman of Sybaris who broke a jar. The jar then got someone to testify as a witness, but the woman of Sybaris said, 'I swear by the Maiden, you would have been far wiser if you'd gone right",0,A,0,low,gemini-3-flash,0,,,,,,,0,0,0,0,0,2026-02-04T04:37:44.247916,gemini_morables
morables_506,"The dolphins and Whales waged a fierce war with each other. When the battle was at its height, a Sprat lifted its head out of the waves and said that he would reconcile their differences if they would",0,A,0,low,gemini-3-flash,0,"<answer>C</answer>
<confidence>100</confidence>",,C,False,100.0,very_high,2,0,0,203,17,2026-02-04T04:38:23.052807,gemini_morables
morables_74,"A Man and a Satyr once drank together in token of a bond of alliance being formed between them. One very cold wintry day, as they talked, the Man put his fingers to his mouth and blew on them. When th",0,A,0,low,gemini-3-flash,0,,,,,,,0,0,0,0,0,2026-02-04T04:38:57.804632,gemini_morables
morables_173,"Socrates had erected for himself a very modest house - and I myself would even be willing to die as Socrates died if I could achieve an equal fame, yes, I would be willing to suffer the same public di",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,240,17,2026-02-04T04:39:57.793775,gemini_morables
morables_122,"The lion often found fault with the way he had been designed by Prometheus. Admittedly, Prometheus had made the lion very large and handsome, supplying him with sharp fangs in his jaw and arming him w",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,437,17,2026-02-04T04:40:43.106668,gemini_morables
morables_169,"The crow was making a sacrifice to Athena and invited a dog to the feast. The dog said to her, 'Why do you foolishly squander these sacrifices? The goddess clearly hates you so much that she has taken",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,217,17,2026-02-04T04:40:49.614939,gemini_morables
morables_418,"They say that the hyena has a double nature: for a period of time the hyena is male, and then later on she is female. The story goes that when a male hyena was treating a female badly, she said to him",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,228,17,2026-02-04T04:40:50.696868,gemini_morables
morables_227,"A lion was wandering on the seashore when he saw a dolphin stick his head out of the water. The lion invited the dolphin to become his ally, explaining that they were perfectly suited to befriend and ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,317,17,2026-02-04T04:40:51.816586,gemini_morables
morables_248,"A cicada was singing on top of a tall tree. The fox wanted to eat the cicada, so she came up with a trick. She stood in front of the tree and marvelled at the cicada's beautiful song. The fox then ask",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,312,17,2026-02-04T04:40:52.978886,gemini_morables
morables_422,"The Goat, going abroad to feed, shut up her young Kid at borne, charging him to bolt the door fast, and open it to nobody, till she herself should return. The Wolf, who lay lurking just by, heard this",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,265,17,2026-02-04T04:42:29.023269,gemini_morables
morables_157,"A creeping snake who had been stepped on by many people made his way to the temple of Apollo and went inside. Apollo immediately explained to the snake, 'If you had simply killed the first person who ",0,A,0,low,gemini-3-flash,0,,,,,,,0,0,0,0,0,2026-02-04T04:43:15.791213,gemini_morables
morables_230,"A lion was standing over a young bull whom he had killed when a robber showed up and demanded a part of the spoils. 'I would agree,' the lion said, 'if you were not already in the habit of taking what",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,303,17,2026-02-04T04:43:16.642607,gemini_morables
morables_411,"A man kept a hero shrine in his house and made expensive sacrifices to it. Since he was constantly paying out money and spending great sums on the offerings, the god came to him one night and said: 'L",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,219,17,2026-02-04T04:43:17.912174,gemini_morables
morables_477,"A stag had grown thirsty and went to a spring in order to drink some water. When he saw the reflection of his body in the water, he disparaged the slenderness of his legs but revelled in the shape and",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>5</confidence>",,A,True,5.0,very_low,2,0,0,324,15,2026-02-04T04:43:38.661097,gemini_morables
morables_561,"A Beetle once begged the Eagle to spare a Hare which had run to her for protection. But the Eagle pounced upon her prey, the sweep of her great wings tumbling the Beetle a dozen feet away. Furious at ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,379,17,2026-02-04T04:43:41.221121,gemini_morables
morables_488,"A merchant who owned a donkey heard that salt was cheaper by the seashore, so he decided to go into the salt business. He went and loaded his donkey with salt and then headed back home. At a certain m",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,404,17,2026-02-04T04:43:42.183854,gemini_morables
morables_211,There was a blind man who was in the habit of identifying any animal that was placed in his hands by touching it. Once they gave him a wolf cub. Even after stroking the animal he was not sure of its i,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,235,17,2026-02-04T04:43:43.445887,gemini_morables
morables_694,"There was a generous Rich Man who always had a grand and open table, so he never lacked guests. This man noticed that all sorts of people came to him, and he became curious to see who were true friend",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,272,17,2026-02-04T04:43:44.602234,gemini_morables
morables_107,"A River carried down in its stream two Pots, one made of earthenware and the other of brass. The Earthen Pot said to the Brass Pot, 'Pray keep at a distance and do not come near me, for if you touch m",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,217,17,2026-02-04T04:43:47.834102,gemini_morables
morables_214,"The wild boar was standing beside a tree, sharpening his tusks. The fox asked him why he was sharpening his tusks now, when there was no immediate need for him to do so. The wild boar replied, 'I have",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,211,17,2026-02-04T04:43:48.810779,gemini_morables
morables_414,"A certain man took a deposit from a friend but intended to keep it for himself. When the depositor then summoned him to swear an oath regarding the deposit, he realized the danger he was in and prepar",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,406,17,2026-02-04T04:43:49.891984,gemini_morables
morables_66,"A Lark had made her nest in the early spring on the young green wheat. The brood had almost grown to their full strength and attained the use of their wings and the full plumage of their feathers, whe",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,374,17,2026-02-04T04:43:53.115390,gemini_morables
morables_129,"When a certain man of Athens saw Aesop playing with marbles amidst a crowd of boys, he stood there and laughed at Aesop as if Aesop were crazy. As soon as he realized what was going on, Aesop -- who w",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,309,17,2026-02-04T04:44:00.422651,gemini_morables
morables_377,"The story goes that a sow who had delivered a whole litter of piglets loudly accosted a lioness, 'How many children do you breed?' asked the sow. 'I breed only one,' said the lioness, 'but he is very ",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,190,17,2026-02-04T04:44:06.565516,gemini_morables
morables_179,"Running swiftly, balancing on the razor's edge, bald but with a lock of hair on his forehead, he wears no clothes; if you grasp him from the front, you might be able to hold him, but once he has moved",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,219,17,2026-02-04T04:44:14.039605,gemini_morables
morables_597,"A fox was standing not far from a trap, pondering every possible approach. A nearby wolf noticed the fox and approached her. He then asked the fox if he might be allowed to take the meat, and the fox ",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,274,17,2026-02-04T04:44:15.163876,gemini_morables
morables_199,"There was a bull who was pastured on a little island. Two dung beetles lived there too, feeding on the bull's manure. Winter was approaching, so one of the dung beetles said to the other, 'I want to g",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,336,17,2026-02-04T04:44:16.280205,gemini_morables
morables_393,"There were two frogs whose pond had dried up, so they went looking for a new place to live. When they came to a well, one of them thought that they should jump in immediately, but the other one said, ",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,205,17,2026-02-04T04:44:30.902954,gemini_morables
morables_368,"Thanks to his excellent qualities, Hercules was received into heaven. He saluted the gods who came to congratulate him one after another, but when he was approached by Plutus, the god of wealth and th",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>5</confidence>",,A,True,5.0,very_low,2,0,0,233,15,2026-02-04T04:44:31.798181,gemini_morables
morables_301,"A dog made false accusations against the sheep, demanding that she pay him back a loaf of bread which, he insisted, the sheep had supposedly borrowed from him. The dog summoned the wolf as his witness",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,266,17,2026-02-04T04:44:33.142301,gemini_morables
morables_428,"A Lark, caught in a snare, pleaded earnestly with the Fowler for her life. 'What have I done that I must die?' said she; 'I have stolen neither gold nor silver, but only a grain of corn to satisfy my ",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,226,17,2026-02-04T04:44:55.715488,gemini_morables
morables_82,"Be quiet now, said an old Nurse to a child sitting on her lap. If you make that noise again I will throw you to the Wolf. Now it chanced that a Wolf was passing close under the window as this was said",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,305,17,2026-02-04T04:45:01.998598,gemini_morables
morables_186,"A bald man was bitten on the head by a fly and when he tried to swat the fly he gave himself a serious slap on the head. Then the fly laughed at the man and said, 'You wanted to avenge the sting of a ",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,282,17,2026-02-04T04:45:02.877338,gemini_morables
morables_60,"A quarrel had arisen between the Horse and the Stag, so the Horse came to a Hunter to ask his help to take revenge on the Stag. The Hunter agreed, but said: 'If you desire to conquer the Stag, you mus",0,A,0,medium,gemini-3-flash,0,"<answer>B</answer>
<confidence>100</confidence>",,B,False,100.0,very_high,2,0,0,339,17,2026-02-04T04:45:11.247628,gemini_morables
morables_239,"The cat saw a stork carrying an eel. Now, the cat is a creature who dearly loves fish although he doesn't like to get his feet wet. So the cat said to the stork, 'O most beautiful bird! You have such ",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,347,17,2026-02-04T04:45:17.825540,gemini_morables
morables_306,"A dog was sleeping in front of the barn when a wolf noticed him lying there. The wolf was ready to devour the dog, but the dog begged the wolf to let him go for the time being. 'At the moment I am thi",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,303,17,2026-02-04T04:45:51.852146,gemini_morables
morables_222,"A gnat happened to land on the back of a camel and lingered there on top of the baggage. When he finally decided to disembark, he said, 'I will let myself down now as fast as I can so as not to burden",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,238,17,2026-02-04T04:45:52.755817,gemini_morables
morables_630,"A fox was walking by a certain farm and saw a crowd of women who, in total silence, were eating many sumptuously roasted chickens. The fox turned to the women and said, 'What shouts there would be aga",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,248,17,2026-02-04T04:45:53.917500,gemini_morables
morables_245,"A viper entered a blacksmith's workshop and bit the file, testing it to see if this was something she could eat. The file protested fiercely, 'You fool! Why are you trying to wound me with your teeth,",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,193,17,2026-02-04T04:47:07.115079,gemini_morables
morables_75,"A Man and a Lion traveled together through the forest. They soon began to boast of their respective superiority to each other in strength and prowess. As they were disputing, they passed a statue carv",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,252,17,2026-02-04T04:47:07.984293,gemini_morables
morables_267,"The peacock was a remarkable bird both because of the beauty of his feathers with their various colours and also because he was gentle and courteous. On his way to the assembly of the birds, the peaco",0,A,0,medium,gemini-3-flash,0,,,,,,,0,0,0,0,0,2026-02-04T04:47:27.734321,gemini_morables
morables_580,"A gnat came and said to a Lion, 'I do not in the least fear you, nor are you stronger than I am. For in what does your strength consist? You can scratch with your claws and bite with your teeth as a w",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,360,17,2026-02-04T04:47:36.187581,gemini_morables
morables_361,"Some fishermen had gone out fishing, and when they had struggled for a long time but had not managed to catch anything, they became very downcast and prepared to turn back. All of a sudden a tuna fish",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,222,17,2026-02-04T04:47:37.472537,gemini_morables
morables_492,"A poor Man, who longed to get rich, used to pray day and night for wealth, to a Wooden Idol which he had in his house. Not withstanding all his prayers, instead of becoming richer, he got poorer. Out ",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,273,17,2026-02-04T04:48:29.410604,gemini_morables
morables_225,"When a gnat had challenged a bull to see who was the stronger of the two, all the people came to watch the show. Then the little gnat said to the bull, 'It's enough for me that you have accepted my ch",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,263,17,2026-02-04T04:48:36.219302,gemini_morables
morables_651,"There was a bob-tailed dog advertised in a newspaper, and someone who recognized him by his markings brought him back to his owner. The owner began to question the dog, asking how he could be so ungra",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,273,17,2026-02-04T04:48:37.424550,gemini_morables
morables_541,"Some castrated sheep had been gathered together in a flock with the rams. Although the sheep realized that the butcher had come into the flock, they pretended not to see him. Even when they saw one of",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,349,17,2026-02-04T04:48:45.413248,gemini_morables
morables_131,"There was a hooligan who struck Aesop with a stone. Aesop said, 'Well done!' and he even gave the boy a coin. Then he added, 'Confound it, that's all the cash I've got, but I'll show you more where th",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,265,17,2026-02-04T04:49:00.094312,gemini_morables
morables_584,"Winter made fun of Spring and mocked her for the fact that as soon as spring appears, nobody can keep still: some people go off to the meadows or into the woods, others like to gather flowers and lili",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,362,17,2026-02-04T04:49:00.988986,gemini_morables
morables_655,"A Soldier who already had one excellent horse bought another that was not nearly as good, yet he took more care of the new one than the first. Everyone wondered at this, since the new horse was neithe",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,220,17,2026-02-04T04:49:38.685701,gemini_morables
morables_423,"A seagull having bolted down too large a fish, burst its deep gullet-bag and lay down on the shore to die. A Kite saw him and exclaimed: 'You richly deserve your fate; for a bird of the air has no bus",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,198,17,2026-02-04T04:50:27.836689,gemini_morables
morables_145,"There were once some foxes who had gathered together on the banks of the River Meander looking for a drink of water. They urged one another to approach the river, but no one dared to get too close bec",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,333,17,2026-02-04T04:50:29.686860,gemini_morables
morables_251,"When the lion made himself king of the beasts, he wanted to be known for his fairness, so he gave up his old habits and contented himself with a limited diet just as the other animals did, committed t",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,476,17,2026-02-04T04:51:59.916352,gemini_morables
morables_579,"A man bought a partridge and let him run loose in the house since he liked the bird very much. The partridge immediately started squawking his usual song, sauntering through every room in the house un",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,304,17,2026-02-04T04:52:00.890648,gemini_morables
morables_39,"A fox climbing up over a fence was about to slip and fall, so she reached out and grabbed hold of a bramble bush but the brambles scratched the soft padding of the fox's paws. Stung by the sharp pain,",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,258,17,2026-02-04T04:52:05.333984,gemini_morables
morables_246,"A charcoal burner who lived in a certain house decided it would be a good idea to live together with a fuller who had moved in next door. But the fuller told him, 'How on earth would I be able to carr",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,183,17,2026-02-04T04:52:11.701128,gemini_morables
morables_446,"A robber had murdered someone along the road. When the bystanders began to chase him, he dropped the bloody corpse and ran away. Some travellers coming from the opposite direction asked the man how he",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,283,17,2026-02-04T04:52:12.650941,gemini_morables
morables_430,Some field-mice were playing in the woods where a lion was sleeping when one of the mice accidentally ran over the lion. The lion woke up and immediately grabbed the wretched little mouse with his paw,0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,337,17,2026-02-04T04:52:20.949110,gemini_morables
morables_56,"The Pigeons, terrified by the appearance of a Kite, called upon the Hawk to defend them. He at once consented. When they had admitted him into the cote, they found that he made more havoc and slew a l",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,209,17,2026-02-04T04:52:21.882833,gemini_morables
morables_394,"When Zeus had fashioned man and woman, he ordered Hermes to take them to Gaia, the Earth, and to show them how to obtain food by digging in the ground. At first, the Earth refused to cooperate in Herm",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,222,17,2026-02-04T04:52:22.983424,gemini_morables
morables_232,"A dog went into a butcher's shop and stole the heart of some animal. The butcher turned around and said to him, 'You haven't stolen my heart; indeed, I have taken heart from this lesson! So if you eve",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,200,17,2026-02-04T04:52:24.181094,gemini_morables
morables_498,"There was a bullock who had been turned loose in the fields without ever having borne the burden of the yoke. When he saw a hard-working bull who was pulling a plow, the bullock said to him, 'You poor",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,345,17,2026-02-04T04:52:25.414659,gemini_morables
morables_174,It is common to take Maltese dogs and pet monkeys on long sea voyages in order to relieve the boredom of the passage. A man who was planning to make such a voyage had brought his monkey along with him,0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,385,17,2026-02-04T04:52:27.832791,gemini_morables
morables_25,"A Certain House was overrun with Mice. A Cat, discovering this, made her way into it and began to catch and eat them one by one. Fearing for their lives, the Mice kept themselves close in their holes.",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,258,17,2026-02-04T04:52:35.921129,gemini_morables
morables_103,"A Traveler wearied from a long journey lay down, overcome with fatigue, on the very brink of a deep well. Just as he was about to fall into the water, Dame Fortune, it is said, appeared to him and wak",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,252,17,2026-02-04T04:52:42.370526,gemini_morables
morables_168,"When a man had made an axe, he asked the trees to give him a handle made of the hardest wood. The other trees selected the wood of the wild olive. The man took the handle and fitted it to his axe. The",0,A,0,medium,gemini-3-flash,0,,,,,,,0,0,0,0,0,2026-02-04T04:53:00.045890,gemini_morables
morables_527,"The crab's mother said to him, 'My son, why do you walk in a crooked line when you should be walking straight ahead?' The crab said to her, 'O mother, lead the way, and I will try to walk accordingly.",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,215,17,2026-02-04T04:53:07.771164,gemini_morables
morables_383,A wolf had assembled an immense store of booty in his den so that he could feast on all sorts of delicacies for months into the future. When the fox found out about this she paid a visit to the wolf a,0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,409,17,2026-02-04T04:53:09.327580,gemini_morables
morables_91,An Eagle swooped down upon a Serpent and seized it in his talons with the intention of carrying it off and devouring it. But the Serpent was too quick for him and had its coils round him in a moment; ,0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,288,17,2026-02-04T04:53:11.702241,gemini_morables
morables_29,"A Rich Man gave a great feast, to which he invited many friends and acquaintances. His Dog availed himself of the occasion to invite a stranger Dog, a friend of his, saying, My master gives a feast, a",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,380,17,2026-02-04T04:53:19.713770,gemini_morables
morables_707,"There was a certain miserly man who was dying and about to part with his enormous heap of money, ill-gotten as it was. He ordered that the bag of coins be brought to him as he was dying and then asked",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,276,17,2026-02-04T04:53:25.896238,gemini_morables
morables_252,A city mouse once happened to pay a visit to the house of a country mouse where he was served a humble meal of acorns. The city mouse finished his business in the country and by means of insistent inv,0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,402,17,2026-02-04T04:53:28.894541,gemini_morables
morables_200,"There was a beetle who came forth fully sated from his dung heap and saw an eagle flying high up in the air, crossing a great stretch of the sky in a brief stretch of time. The beetle then felt contem",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,430,17,2026-02-04T04:54:02.241902,gemini_morables
morables_258,"There was a certain greedy coward who found a lion of gold and said, 'I do not know how to act in such circumstances. This is driving me crazy! I can't decide what to do: my love of money and my innat",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,347,17,2026-02-04T04:54:46.474012,gemini_morables
morables_615,"At one time, it seemed to all the beasts that they should hold a meeting and assembly, as there were frequent complaints among them about one another. When opinions were exchanged back and forth, the ",0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,267,17,2026-02-04T04:54:48.231607,gemini_morables
morables_429,There were two men travelling together: one was a liar and the other always told the truth. Their journey led them to the land of the monkeys. There was a whole crowd of monkeys there and one of them ,0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,503,17,2026-02-04T04:54:51.876410,gemini_morables
morables_495,"A man was in love with an ugly, wicked slave-woman from his own household and was quick to give her whatever she asked for. This slave-woman, bedecked with gold and trailing a delicate purple robe aro",0,A,0,medium,gemini-3-flash,0,,,,,,,0,0,0,0,0,2026-02-04T04:55:41.736528,gemini_morables
morables_134,A father had an unmanageable son who indulged his vicious adolescent temper by brutally whipping the slaves whenever his father wasn't looking. Aesop therefore shared this little story with the father,0,A,0,medium,gemini-3-flash,0,"<answer>A</answer>
<confidence>5</confidence>",,A,True,5.0,very_low,2,0,0,307,15,2026-02-04T04:57:12.368962,gemini_morables
